longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_-1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_bedroom,rooms_per_household,population_per_household
-118.12,34.17,52,2948,542.0,1363,495,4.7098,0.0,1.0,0.0,0.0,0.0,5.439114391143911,5.955555555555556,2.7535353535353537
-116.4,34.12,16,5648,1089.0,2524,1008,2.6739,0.0,1.0,0.0,0.0,0.0,5.186409550045914,5.603174603174603,2.503968253968254
-121.28,38.13,32,3366,676.0,1916,697,2.5401,0.0,1.0,0.0,0.0,0.0,4.979289940828402,4.829268292682927,2.7489239598278337
-122.17,37.72,5,1692,398.0,814,328,3.663,0.0,0.0,0.0,1.0,0.0,4.251256281407035,5.158536585365853,2.481707317073171
-122.31,37.54,49,1340,281.0,660,284,4.163,0.0,0.0,0.0,0.0,1.0,4.7686832740213525,4.71830985915493,2.323943661971831
-117.65,34.1,19,1688,365.0,622,322,3.6,0.0,1.0,0.0,0.0,0.0,4.624657534246575,5.24223602484472,1.9316770186335404
-117.53,34.1,5,2185,488.0,1379,458,3.7917,0.0,1.0,0.0,0.0,0.0,4.477459016393443,4.770742358078603,3.010917030567686
-121.47,38.54,47,2085,464.0,1346,402,1.2679,0.0,1.0,0.0,0.0,0.0,4.493534482758621,5.186567164179104,3.3482587064676617
-118.28,33.85,27,489,98.0,403,97,5.144,1.0,0.0,0.0,0.0,0.0,4.989795918367347,5.041237113402062,4.154639175257732
-120.61,35.12,16,1671,354.0,935,340,2.5792,1.0,0.0,0.0,0.0,0.0,4.720338983050848,4.9147058823529415,2.75
-118.29,34.04,48,1353,488.0,1945,487,2.4359,1.0,0.0,0.0,0.0,0.0,2.7725409836065573,2.7782340862423,3.9938398357289526
-122.28,38.29,23,1398,388.0,1112,406,2.2366,0.0,0.0,0.0,1.0,0.0,3.6030927835051543,3.4433497536945814,2.738916256157636
-118.36,34.18,36,2233,605.0,1934,599,2.8784,1.0,0.0,0.0,0.0,0.0,3.690909090909091,3.7278797996661104,3.228714524207012
-121.93,38.31,25,185,32.0,85,32,4.875,0.0,1.0,0.0,0.0,0.0,5.78125,5.78125,2.65625
-122.21,37.83,40,4991,674.0,1616,654,7.5544,0.0,0.0,0.0,1.0,0.0,7.405044510385757,7.631498470948012,2.470948012232416
-122.01,36.99,28,1321,240.0,652,239,4.9808,0.0,0.0,0.0,0.0,1.0,5.504166666666666,5.527196652719665,2.728033472803347
-119.71,34.42,23,2068,658.0,1898,570,2.5506,1.0,0.0,0.0,0.0,0.0,3.142857142857143,3.6280701754385967,3.329824561403509
-122.76,38.44,11,2895,524.0,1633,534,4.7283,1.0,0.0,0.0,0.0,0.0,5.524809160305344,5.421348314606742,3.0580524344569286
-118.28,34.12,50,2384,312.0,836,337,12.8763,1.0,0.0,0.0,0.0,0.0,7.641025641025641,7.074183976261128,2.4807121661721068
-118.25,33.97,32,879,257.0,1057,230,1.6776,1.0,0.0,0.0,0.0,0.0,3.4202334630350197,3.8217391304347834,4.595652173913043
-116.22,34.21,23,1175,468.0,355,151,2.2083,0.0,1.0,0.0,0.0,0.0,2.5106837606837606,7.781456953642384,2.3509933774834435
-121.5,38.54,44,1167,201.0,452,209,3.7344,0.0,1.0,0.0,0.0,0.0,5.8059701492537314,5.583732057416268,2.1626794258373208
-118.01,33.95,37,1165,210.0,627,221,4.6923,1.0,0.0,0.0,0.0,0.0,5.547619047619048,5.271493212669683,2.83710407239819
-120.94,37.63,43,244,52.0,176,60,1.425,0.0,1.0,0.0,0.0,0.0,4.6923076923076925,4.066666666666666,2.933333333333333
-119.45,36.6,36,2294,489.0,1430,454,1.8975,0.0,1.0,0.0,0.0,0.0,4.69120654396728,5.052863436123348,3.149779735682819
-118.02,34.17,32,3868,548.0,1558,528,9.4667,0.0,1.0,0.0,0.0,0.0,7.0583941605839415,7.325757575757576,2.950757575757576
-122.67,38.43,17,2007,400.0,895,403,3.2813,1.0,0.0,0.0,0.0,0.0,5.0175,4.98014888337469,2.220843672456576
-122.31,37.54,46,2444,397.0,952,402,4.75,0.0,0.0,0.0,0.0,1.0,6.156171284634761,6.079601990049751,2.3681592039800994
-122.49,37.75,43,2044,393.0,979,378,3.9205,0.0,0.0,0.0,0.0,1.0,5.201017811704834,5.407407407407407,2.5899470899470898
-121.9,37.33,34,197,44.0,152,47,4.05,1.0,0.0,0.0,0.0,0.0,4.477272727272728,4.191489361702128,3.234042553191489
-121.43,38.55,44,3514,714.0,1509,656,2.7333,0.0,1.0,0.0,0.0,0.0,4.921568627450981,5.3567073170731705,2.3003048780487805
-121.35,38.72,2,21897,3513.0,8652,2873,4.5432,0.0,1.0,0.0,0.0,0.0,6.233134073441503,7.6216498433693,3.011486251305256
-121.59,39.39,22,2515,482.0,1284,462,2.1776,0.0,1.0,0.0,0.0,0.0,5.217842323651452,5.443722943722944,2.779220779220779
-122.18,37.78,33,142,31.0,575,47,3.875,0.0,0.0,0.0,1.0,0.0,4.580645161290323,3.021276595744681,12.23404255319149
-122.41,37.8,52,3278,775.0,1279,709,5.4378,0.0,0.0,0.0,1.0,0.0,4.229677419354839,4.623413258110015,1.8039492242595203
-117.92,33.64,24,2539,695.0,1623,611,3.0708,1.0,0.0,0.0,0.0,0.0,3.6532374100719434,4.155482815057283,2.656301145662848
-118.27,34.24,30,2180,369.0,1050,390,6.3688,1.0,0.0,0.0,0.0,0.0,5.907859078590786,5.589743589743589,2.6923076923076925
-117.87,33.87,16,1332,368.0,1534,295,3.0227,1.0,0.0,0.0,0.0,0.0,3.619565217391304,4.515254237288136,5.2
-118.38,34.04,31,2846,727.0,2120,672,2.7226,1.0,0.0,0.0,0.0,0.0,3.914718019257221,4.235119047619048,3.1547619047619047
-122.51,37.99,32,4138,632.0,1541,626,5.5791,0.0,0.0,0.0,1.0,0.0,6.54746835443038,6.610223642172524,2.461661341853035
-118.32,34.1,52,786,270.0,756,273,2.2311,1.0,0.0,0.0,0.0,0.0,2.911111111111111,2.879120879120879,2.769230769230769
-119.21,34.26,23,2887,540.0,1508,518,3.3452,0.0,0.0,0.0,0.0,1.0,5.3462962962962965,5.573359073359073,2.911196911196911
-122.46,37.78,47,1682,379.0,837,375,5.2806,0.0,0.0,0.0,1.0,0.0,4.437994722955145,4.485333333333333,2.232
-117.98,33.65,22,3335,754.0,1500,719,3.7315,1.0,0.0,0.0,0.0,0.0,4.423076923076923,4.638386648122392,2.086230876216968
-122.41,37.76,52,351,81.0,308,75,2.6667,0.0,0.0,0.0,1.0,0.0,4.333333333333333,4.68,4.1066666666666665
-119.66,37.39,10,2106,410.0,1003,397,2.7813,0.0,1.0,0.0,0.0,0.0,5.136585365853659,5.30478589420655,2.526448362720403
-120.43,37.32,16,1170,178.0,566,181,5.2522,0.0,1.0,0.0,0.0,0.0,6.573033707865169,6.464088397790055,3.12707182320442
-121.51,39.97,22,1468,285.0,611,235,2.3036,0.0,1.0,0.0,0.0,0.0,5.150877192982456,6.246808510638298,2.6
-117.91,33.75,8,2346,679.0,3842,674,3.0635,1.0,0.0,0.0,0.0,0.0,3.455081001472754,3.4807121661721068,5.700296735905044
-116.98,32.88,12,7320,1279.0,4048,1249,4.3952,1.0,0.0,0.0,0.0,0.0,5.723221266614543,5.860688550840672,3.2409927942353884
-118.11,34.12,48,2476,313.0,900,303,10.6767,1.0,0.0,0.0,0.0,0.0,7.910543130990415,8.171617161716172,2.9702970297029703
-117.99,33.78,15,4273,993.0,2300,946,3.5313,1.0,0.0,0.0,0.0,0.0,4.303121852970795,4.516913319238901,2.431289640591966
-121.8,38.01,46,2273,495.0,1088,447,2.2532,0.0,1.0,0.0,0.0,0.0,4.591919191919192,5.085011185682327,2.4340044742729305
-118.29,34.17,52,1732,305.0,875,311,4.325,1.0,0.0,0.0,0.0,0.0,5.678688524590164,5.569131832797428,2.813504823151125
-117.33,33.16,29,3559,552.0,1533,545,4.0585,0.0,0.0,0.0,0.0,1.0,6.447463768115942,6.530275229357798,2.812844036697248
-118.1,33.9,35,1151,248.0,809,246,4.7813,1.0,0.0,0.0,0.0,0.0,4.641129032258065,4.678861788617886,3.2886178861788617
-118.32,33.77,37,627,95.0,259,106,6.887,1.0,0.0,0.0,0.0,0.0,6.6,5.915094339622642,2.443396226415094
-117.88,33.82,17,2247,705.0,1382,618,3.8631,1.0,0.0,0.0,0.0,0.0,3.1872340425531918,3.6359223300970873,2.236245954692557
-118.09,34.07,45,593,133.0,481,128,2.5938,1.0,0.0,0.0,0.0,0.0,4.458646616541353,4.6328125,3.7578125
-121.63,36.71,19,5015,1013.0,3251,940,3.9818,1.0,0.0,0.0,0.0,0.0,4.950641658440277,5.335106382978723,3.4585106382978723
-118.07,34.14,42,3200,685.0,1668,628,3.375,0.0,1.0,0.0,0.0,0.0,4.671532846715328,5.095541401273885,2.656050955414013
-118.28,34.24,29,3390,580.0,1543,576,5.6184,1.0,0.0,0.0,0.0,0.0,5.844827586206897,5.885416666666667,2.6788194444444446
-118.18,33.9,32,1452,365.0,1888,366,3.5461,1.0,0.0,0.0,0.0,0.0,3.978082191780822,3.9672131147540974,5.158469945355192
-122.23,37.8,50,1746,480.0,1149,415,2.25,0.0,0.0,0.0,1.0,0.0,3.6375,4.20722891566265,2.7686746987951807
-120.83,35.33,14,4155,787.0,2112,755,4.4766,0.0,0.0,0.0,0.0,1.0,5.279542566709021,5.503311258278146,2.797350993377484
-121.44,38.61,41,1404,313.0,765,330,1.8792,0.0,1.0,0.0,0.0,0.0,4.485623003194888,4.254545454545455,2.3181818181818183
-120.48,34.7,26,3069,518.0,1524,539,4.3162,0.0,0.0,0.0,0.0,1.0,5.924710424710424,5.6938775510204085,2.8274582560296846
-119.91,37.23,17,2171,389.0,1042,375,3.625,0.0,1.0,0.0,0.0,0.0,5.580976863753214,5.789333333333333,2.7786666666666666
-122.24,38.15,10,6817,1188.0,4163,1135,4.4529,0.0,0.0,0.0,1.0,0.0,5.738215488215488,6.006167400881057,3.66784140969163
-118.49,34.16,37,3333,488.0,1171,485,6.4958,1.0,0.0,0.0,0.0,0.0,6.829918032786885,6.872164948453608,2.414432989690721
-117.2,33.38,14,5392,821.0,2350,810,5.0507,1.0,0.0,0.0,0.0,0.0,6.567600487210719,6.656790123456791,2.9012345679012346
-118.22,34.23,34,3296,483.0,1268,478,8.4802,1.0,0.0,0.0,0.0,0.0,6.824016563146998,6.895397489539749,2.6527196652719667
-121.29,37.98,49,2501,565.0,1171,550,2.5043,0.0,1.0,0.0,0.0,0.0,4.426548672566372,4.547272727272727,2.129090909090909
-118.29,34.07,22,492,269.0,634,261,1.6406,1.0,0.0,0.0,0.0,0.0,1.828996282527881,1.885057471264368,2.42911877394636
-117.61,34.12,17,6709,1198.0,3954,1161,4.6997,0.0,1.0,0.0,0.0,0.0,5.60016694490818,5.7786391042205,3.405684754521964
-118.12,34.16,52,2218,437.0,1211,422,5.0237,1.0,0.0,0.0,0.0,0.0,5.075514874141876,5.2559241706161135,2.8696682464454977
-117.91,33.61,27,1797,343.0,435,203,5.9196,1.0,0.0,0.0,0.0,0.0,5.239067055393586,8.852216748768473,2.142857142857143
-117.9,33.76,26,2678,702.0,3262,685,3.6953,1.0,0.0,0.0,0.0,0.0,3.814814814814815,3.9094890510948894,4.762043795620438
-121.33,37.98,10,1564,397.0,643,347,2.7031,0.0,1.0,0.0,0.0,0.0,3.9395465994962215,4.507204610951009,1.853025936599424
-122.64,41.73,36,3319,664.0,1492,631,1.8694,0.0,1.0,0.0,0.0,0.0,4.998493975903615,5.259904912836767,2.364500792393027
-121.97,37.36,34,884,153.0,534,154,6.0116,1.0,0.0,0.0,0.0,0.0,5.777777777777778,5.740259740259741,3.467532467532468
-120.54,38.75,9,3006,540.0,1102,418,3.9812,0.0,1.0,0.0,0.0,0.0,5.566666666666666,7.1913875598086126,2.636363636363636
-118.33,33.97,47,1830,369.0,922,377,4.1635,1.0,0.0,0.0,0.0,0.0,4.959349593495935,4.854111405835544,2.4456233421750664
-118.29,34.01,40,885,312.0,799,221,1.1667,1.0,0.0,0.0,0.0,0.0,2.8365384615384617,4.004524886877828,3.615384615384616
-117.25,32.83,17,2075,262.0,704,241,10.9529,0.0,0.0,0.0,0.0,1.0,7.919847328244275,8.609958506224066,2.921161825726141
-117.08,32.75,20,1989,508.0,1452,462,2.0077,0.0,0.0,0.0,0.0,1.0,3.9153543307086616,4.305194805194805,3.142857142857143
-118.18,33.81,27,471,132.0,315,96,1.75,0.0,0.0,0.0,0.0,1.0,3.5681818181818183,4.90625,3.28125
-117.83,34.14,26,8254,1153.0,3460,1131,6.5253,0.0,1.0,0.0,0.0,0.0,7.158716392020815,7.297966401414677,3.0592396109637487
-120.12,41.4,33,2820,515.0,976,403,2.6062,0.0,1.0,0.0,0.0,0.0,5.475728155339806,6.997518610421836,2.4218362282878414
-117.02,32.8,29,1232,243.0,665,247,3.65,1.0,0.0,0.0,0.0,0.0,5.0699588477366255,4.987854251012146,2.6923076923076925
-118.41,34.03,36,3053,635.0,1234,577,5.1637,1.0,0.0,0.0,0.0,0.0,4.807874015748031,5.291161178509532,2.1386481802426345
-117.9,34.01,27,1702,381.0,2091,352,3.7917,1.0,0.0,0.0,0.0,0.0,4.467191601049869,4.8352272727272725,5.940340909090909
-121.96,37.34,18,4438,939.0,1901,895,5.3873,1.0,0.0,0.0,0.0,0.0,4.726304579339723,4.958659217877095,2.124022346368715
-117.85,33.79,46,1846,383.0,867,336,3.4234,1.0,0.0,0.0,0.0,0.0,4.819843342036553,5.494047619047619,2.580357142857143
-122.08,37.35,33,2398,317.0,832,314,10.3591,0.0,0.0,0.0,1.0,0.0,7.564668769716088,7.6369426751592355,2.64968152866242
-121.63,38.03,17,2549,596.0,1169,500,3.6694,0.0,1.0,0.0,0.0,0.0,4.276845637583893,5.098,2.338
-119.65,36.35,38,3148,568.0,1378,537,2.8788,0.0,1.0,0.0,0.0,0.0,5.542253521126761,5.86219739292365,2.5661080074487894
-117.58,34.09,27,754,200.0,746,185,1.9531,0.0,1.0,0.0,0.0,0.0,3.77,4.075675675675676,4.032432432432432
-118.3,34.25,36,1300,304.0,688,261,3.1523,1.0,0.0,0.0,0.0,0.0,4.276315789473684,4.980842911877395,2.636015325670498
-119.16,36.31,7,2946,664.0,1608,622,1.6829,0.0,1.0,0.0,0.0,0.0,4.436746987951807,4.736334405144695,2.585209003215434
-122.18,37.77,51,2107,471.0,1173,438,3.2552,0.0,0.0,0.0,1.0,0.0,4.473460721868365,4.810502283105023,2.6780821917808217
-117.21,34.11,26,1757,304.0,905,281,3.4103,0.0,1.0,0.0,0.0,0.0,5.779605263157895,6.252669039145908,3.2206405693950177
-120.37,37.98,29,2508,591.0,1112,550,1.6021,0.0,1.0,0.0,0.0,0.0,4.243654822335025,4.56,2.021818181818182
-122.68,38.44,36,1311,259.0,648,268,3.4545,1.0,0.0,0.0,0.0,0.0,5.061776061776062,4.891791044776119,2.417910447761194
-122.43,37.76,52,2242,459.0,751,464,4.75,0.0,0.0,0.0,1.0,0.0,4.884531590413944,4.831896551724138,1.6185344827586208
-118.03,34.16,39,2731,366.0,1034,338,9.8098,0.0,1.0,0.0,0.0,0.0,7.461748633879782,8.079881656804734,3.059171597633136
-118.09,33.78,26,2146,298.0,852,296,6.6137,1.0,0.0,0.0,0.0,0.0,7.201342281879195,7.25,2.8783783783783785
-121.92,37.29,32,1260,199.0,560,207,6.5858,1.0,0.0,0.0,0.0,0.0,6.331658291457287,6.086956521739131,2.705314009661836
-122.5,37.76,48,1408,295.0,891,269,3.8333,0.0,0.0,0.0,0.0,1.0,4.772881355932204,5.234200743494424,3.312267657992565
-118.24,33.92,42,328,100.0,605,87,2.4464,1.0,0.0,0.0,0.0,0.0,3.28,3.770114942528736,6.954022988505747
-118.25,33.87,18,6812,1263.0,3704,1216,4.25,1.0,0.0,0.0,0.0,0.0,5.393507521773555,5.601973684210527,3.046052631578948
-121.41,38.61,36,3099,605.0,1322,623,3.4784,0.0,1.0,0.0,0.0,0.0,5.122314049586777,4.974317817014446,2.1219903691813804
-121.0,37.64,52,530,177.0,325,158,1.1875,0.0,1.0,0.0,0.0,0.0,2.994350282485876,3.354430379746836,2.056962025316456
-121.99,37.29,32,2930,481.0,1336,481,6.4631,1.0,0.0,0.0,0.0,0.0,6.091476091476092,6.091476091476092,2.7775467775467777
-116.52,33.85,13,7559,1444.0,3189,1105,3.4886,0.0,1.0,0.0,0.0,0.0,5.234764542936288,6.840723981900452,2.885972850678733
-121.84,39.76,14,2351,620.0,1215,548,2.3155,0.0,1.0,0.0,0.0,0.0,3.791935483870968,4.29014598540146,2.2171532846715327
-116.46,33.78,33,2565,745.0,2301,638,2.5477,0.0,1.0,0.0,0.0,0.0,3.442953020134228,4.02037617554859,3.606583072100314
-117.14,32.81,34,1748,294.0,800,294,4.4886,0.0,0.0,0.0,0.0,1.0,5.945578231292517,5.945578231292517,2.7210884353741496
-118.09,33.77,26,1388,409.0,515,392,1.8015,1.0,0.0,0.0,0.0,0.0,3.393643031784841,3.5408163265306123,1.3137755102040816
-122.51,37.98,37,4801,699.0,1830,679,6.0762,0.0,0.0,0.0,1.0,0.0,6.868383404864091,7.070692194403534,2.695139911634757
-118.39,33.92,41,80,20.0,61,23,5.25,1.0,0.0,0.0,0.0,0.0,4.0,3.4782608695652173,2.652173913043478
-117.81,33.8,25,2765,475.0,1666,474,6.0531,1.0,0.0,0.0,0.0,0.0,5.821052631578947,5.833333333333333,3.5147679324894514
-118.29,34.04,41,659,291.0,1224,290,2.0817,1.0,0.0,0.0,0.0,0.0,2.2646048109965635,2.2724137931034485,4.220689655172414
-118.52,34.46,5,15341,2527.0,7270,2320,6.1281,1.0,0.0,0.0,0.0,0.0,6.070834982192323,6.6125,3.1336206896551726
-119.98,38.93,28,1194,272.0,494,203,2.3281,0.0,1.0,0.0,0.0,0.0,4.389705882352941,5.8817733990147785,2.4334975369458127
-122.41,37.66,44,431,195.0,682,212,3.2833,0.0,0.0,0.0,0.0,1.0,2.2102564102564104,2.0330188679245285,3.2169811320754715
-122.52,37.92,24,421,64.0,163,75,14.5833,0.0,0.0,0.0,1.0,0.0,6.578125,5.613333333333333,2.1733333333333333
-121.48,36.49,28,1006,228.0,738,193,1.9722,1.0,0.0,0.0,0.0,0.0,4.412280701754386,5.212435233160622,3.823834196891192
-118.2,33.97,43,825,212.0,820,184,1.8897,1.0,0.0,0.0,0.0,0.0,3.891509433962264,4.483695652173913,4.456521739130435
-118.08,33.77,26,2013,551.0,664,510,2.2708,1.0,0.0,0.0,0.0,0.0,3.653357531760435,3.947058823529412,1.3019607843137255
-117.92,34.63,34,81,26.0,53,14,1.4091,0.0,1.0,0.0,0.0,0.0,3.1153846153846154,5.785714285714286,3.7857142857142856
-117.98,33.94,32,2562,491.0,1222,446,4.0985,1.0,0.0,0.0,0.0,0.0,5.217922606924644,5.744394618834081,2.739910313901345
-117.69,33.58,8,2887,351.0,1176,351,10.3953,1.0,0.0,0.0,0.0,0.0,8.225071225071225,8.225071225071225,3.3504273504273505
-117.01,34.89,26,2599,498.0,1332,443,2.7198,0.0,1.0,0.0,0.0,0.0,5.218875502008032,5.866817155756208,3.006772009029345
-118.37,34.08,52,1466,254.0,600,253,5.7524,1.0,0.0,0.0,0.0,0.0,5.771653543307087,5.794466403162056,2.3715415019762847
-119.28,36.32,16,2812,514.0,1620,523,3.7404,0.0,1.0,0.0,0.0,0.0,5.470817120622568,5.376673040152964,3.0975143403441683
-120.69,37.4,46,860,130.0,496,147,3.5167,0.0,1.0,0.0,0.0,0.0,6.615384615384615,5.850340136054422,3.3741496598639458
-118.31,34.16,38,2347,665.0,1317,547,3.2112,1.0,0.0,0.0,0.0,0.0,3.5293233082706768,4.290676416819013,2.407678244972577
-121.97,37.01,21,2073,357.0,1044,351,4.5682,0.0,0.0,0.0,0.0,1.0,5.80672268907563,5.905982905982906,2.9743589743589745
-122.34,41.21,26,178,40.0,55,25,2.0375,0.0,1.0,0.0,0.0,0.0,4.45,7.12,2.2
-122.24,37.79,43,1626,376.0,1284,357,2.2542,0.0,0.0,0.0,1.0,0.0,4.324468085106383,4.554621848739496,3.596638655462185
-118.35,33.8,19,6224,1105.0,3152,1076,5.9541,1.0,0.0,0.0,0.0,0.0,5.632579185520362,5.784386617100372,2.929368029739777
-118.11,33.78,16,3985,567.0,1327,564,7.9767,1.0,0.0,0.0,0.0,0.0,7.0282186948853616,7.065602836879433,2.352836879432624
-121.23,38.67,27,5266,971.0,2432,948,3.8954,0.0,1.0,0.0,0.0,0.0,5.423274974253348,5.5548523206751055,2.5654008438818567
-117.66,34.02,12,5616,871.0,3019,782,5.5425,0.0,1.0,0.0,0.0,0.0,6.447761194029851,7.181585677749361,3.860613810741688
-121.37,38.62,27,1743,380.0,697,368,1.6678,0.0,1.0,0.0,0.0,0.0,4.586842105263158,4.736413043478261,1.8940217391304348
-118.22,34.04,43,798,308.0,1417,325,1.4189,1.0,0.0,0.0,0.0,0.0,2.590909090909091,2.4553846153846157,4.36
-121.8,36.68,18,8581,1957.0,6071,1889,3.0,1.0,0.0,0.0,0.0,0.0,4.384772611139499,4.542615140285865,3.213869772366331
-121.24,38.79,15,2615,485.0,1063,428,3.7904,0.0,1.0,0.0,0.0,0.0,5.391752577319588,6.109813084112149,2.483644859813084
-118.34,33.84,36,1407,231.0,676,231,5.269,1.0,0.0,0.0,0.0,0.0,6.090909090909091,6.090909090909091,2.9264069264069263
-118.6,34.2,10,2869,941.0,2162,829,3.2297,1.0,0.0,0.0,0.0,0.0,3.048884165781084,3.4607961399276235,2.6079613992762365
-121.06,39.21,52,1452,309.0,637,299,2.2083,0.0,1.0,0.0,0.0,0.0,4.699029126213592,4.8561872909699,2.130434782608696
-119.31,34.7,19,961,218.0,479,138,3.3438,0.0,1.0,0.0,0.0,0.0,4.408256880733945,6.963768115942029,3.471014492753623
-119.3,34.27,17,1527,503.0,688,423,1.6007,0.0,0.0,0.0,0.0,1.0,3.035785288270377,3.6099290780141846,1.6264775413711583
-122.34,37.52,34,3559,560.0,1747,550,6.6959,0.0,0.0,0.0,0.0,1.0,6.355357142857143,6.470909090909091,3.1763636363636363
-119.23,34.3,18,1713,244.0,690,239,6.9483,0.0,0.0,0.0,0.0,1.0,7.020491803278689,7.167364016736402,2.8870292887029287
-122.0,37.32,34,3450,731.0,1915,689,4.7402,1.0,0.0,0.0,0.0,0.0,4.719562243502052,5.0072568940493465,2.7793904208998548
-117.37,33.2,29,1315,311.0,1425,306,2.0272,0.0,0.0,0.0,0.0,1.0,4.228295819935691,4.2973856209150325,4.65686274509804
-118.07,33.83,17,4822,1168.0,3868,1117,2.5978,1.0,0.0,0.0,0.0,0.0,4.128424657534247,4.316920322291853,3.4628469113697404
-117.88,33.78,26,3141,670.0,1572,724,3.3472,1.0,0.0,0.0,0.0,0.0,4.688059701492537,4.338397790055248,2.1712707182320443
-121.5,38.55,49,4094,634.0,1363,659,5.2362,0.0,1.0,0.0,0.0,0.0,6.457413249211356,6.212443095599393,2.0682852807283765
-122.09,37.07,33,3581,734.0,1780,663,4.3429,0.0,0.0,0.0,0.0,1.0,4.87874659400545,5.4012066365007545,2.6847662141779787
-121.34,37.96,23,2830,659.0,1554,654,3.0354,0.0,1.0,0.0,0.0,0.0,4.294385432473445,4.327217125382263,2.376146788990826
-117.65,35.0,36,1184,316.0,672,241,1.9107,0.0,1.0,0.0,0.0,0.0,3.746835443037975,4.912863070539419,2.788381742738589
-122.83,38.89,11,640,134.0,268,90,3.4514,1.0,0.0,0.0,0.0,0.0,4.776119402985074,7.111111111111111,2.977777777777778
-117.18,32.84,31,3064,575.0,1476,549,3.6667,0.0,0.0,0.0,0.0,1.0,5.328695652173913,5.581056466302368,2.6885245901639343
-121.0,37.25,21,1937,389.0,1002,373,2.6087,0.0,1.0,0.0,0.0,0.0,4.979434447300771,5.193029490616622,2.6863270777479893
-117.21,34.11,27,1245,229.0,692,234,3.2176,0.0,1.0,0.0,0.0,0.0,5.436681222707423,5.32051282051282,2.9572649572649574
-122.44,37.79,52,3640,840.0,1525,796,4.4375,0.0,0.0,0.0,1.0,0.0,4.333333333333333,4.57286432160804,1.9158291457286432
-122.3,37.97,30,4030,772.0,1777,718,3.6393,0.0,0.0,0.0,1.0,0.0,5.22020725388601,5.612813370473537,2.474930362116992
-120.97,37.61,16,1326,375.0,884,375,1.871,0.0,1.0,0.0,0.0,0.0,3.536,3.536,2.357333333333333
-117.99,33.81,46,38,8.0,66,14,4.1667,1.0,0.0,0.0,0.0,0.0,4.75,2.7142857142857144,4.714285714285714
-118.31,33.94,41,1353,286.0,751,250,2.7401,1.0,0.0,0.0,0.0,0.0,4.730769230769231,5.412,3.004
-117.42,34.11,25,4261,893.0,2319,702,3.3958,0.0,1.0,0.0,0.0,0.0,4.771556550951848,6.06980056980057,3.3034188034188032
-118.19,34.03,31,525,136.0,627,145,2.6964,1.0,0.0,0.0,0.0,0.0,3.860294117647059,3.6206896551724137,4.324137931034483
-122.62,38.92,13,520,115.0,249,109,1.8417,0.0,1.0,0.0,0.0,0.0,4.521739130434782,4.770642201834862,2.2844036697247705
-122.06,37.9,25,5869,1685.0,2669,1554,2.6998,0.0,0.0,0.0,1.0,0.0,3.483086053412463,3.7767052767052767,1.7175032175032174
-117.16,32.8,25,1399,329.0,1308,355,2.5682,0.0,0.0,0.0,0.0,1.0,4.252279635258359,3.9408450704225353,3.684507042253521
-122.31,37.93,36,2403,408.0,917,404,5.0399,0.0,0.0,0.0,1.0,0.0,5.889705882352941,5.948019801980198,2.26980198019802
-118.51,34.19,35,2537,418.0,1161,421,5.3028,1.0,0.0,0.0,0.0,0.0,6.069377990430622,6.026128266033254,2.75771971496437
-120.6,37.35,19,3874,676.0,2441,707,3.2955,0.0,1.0,0.0,0.0,0.0,5.730769230769231,5.479490806223479,3.4526166902404527
-118.47,34.2,25,4590,1477.0,2723,1195,2.7118,1.0,0.0,0.0,0.0,0.0,3.107650643195667,3.8410041841004174,2.2786610878661087
-120.87,37.76,16,2022,413.0,1126,408,2.5655,0.0,1.0,0.0,0.0,0.0,4.8958837772397095,4.955882352941177,2.7598039215686274
-117.13,32.74,46,3355,768.0,1457,708,2.6604,0.0,0.0,0.0,0.0,1.0,4.368489583333333,4.738700564971752,2.0579096045197742
-119.02,35.42,40,1089,226.0,520,218,2.2727,0.0,1.0,0.0,0.0,0.0,4.81858407079646,4.995412844036697,2.385321100917431
-122.55,37.97,52,2232,291.0,731,253,7.1155,0.0,0.0,0.0,1.0,0.0,7.670103092783505,8.82213438735178,2.889328063241107
-122.23,38.12,49,2715,435.0,1006,429,4.2308,0.0,0.0,0.0,1.0,0.0,6.241379310344827,6.328671328671328,2.344988344988345
-117.02,34.9,37,1199,351.0,782,296,1.6515,0.0,1.0,0.0,0.0,0.0,3.415954415954416,4.050675675675675,2.641891891891892
-122.41,37.98,36,60,15.0,42,25,1.4583,0.0,0.0,0.0,1.0,0.0,4.0,2.4,1.68
-115.57,32.8,16,2276,594.0,1184,513,1.875,0.0,1.0,0.0,0.0,0.0,3.831649831649832,4.436647173489279,2.3079922027290447
-117.09,32.55,8,6533,1217.0,4797,1177,3.9583,0.0,0.0,0.0,0.0,1.0,5.368118323746919,5.550552251486831,4.075615972812234
-124.14,41.95,21,2696,578.0,1208,494,2.275,0.0,0.0,0.0,0.0,1.0,4.664359861591696,5.457489878542511,2.445344129554656
-118.24,34.06,19,2870,1021.0,3325,978,1.7395,1.0,0.0,0.0,0.0,0.0,2.810969637610186,2.934560327198364,3.3997955010224947
